id,beach_gr,beach_en,island,region_file,has_photo,photo_source
2277,Φοινίκι,Finiki,Κάρπαθος,south-aegean-karpathos,no,
2279,Φορόκλι,Forokli,Κάρπαθος,south-aegean-karpathos,no,
2278,Φωκιά,Fokia,Κάρπαθος,south-aegean-karpathos,no,
2315,Χριστού Πηγάδι,Christou Pigadi,Κάρπαθος,south-aegean-karpathos,no,
2316,Ψωράρης,Psoraris,Κάρπαθος,south-aegean-karpathos,no,
2489,Αμμούα,Ammoua,Κάσος,south-aegean-kasos,no,
2487,Μικρό Αυλάκι,Mikro Avlaki,Κάσος,south-aegean-kasos,no,
2488,Παραλία Τρίτα,Paralia Trita,Κάσος,south-aegean-kasos,no,
2485,Χέλατρος,Chelatros,Κάσος,south-aegean-kasos,no,
2486,Χοχλάκια,Chochlakia,Κάσος,south-aegean-kasos,no,
2317,Μανδράκι,Mandraki,Καστελλόριζο,south-aegean-kastellorizo,no,
2318,Παραλία Αγίου Γεωργίου,Paralia Agiou Georgiou,Καστελλόριζο,south-aegean-kastellorizo,no,
2319,Πλάκες,Plakes,Καστελλόριζο,south-aegean-kastellorizo,no,
1805,Αβύθου,Avythou,Κέα,south-aegean-kea,no,
1804,Άγιος Φίλιππος,Agios Filippos,Κέα,south-aegean-kea,no,
1806,Βλαντή,Vlanti,Κέα,south-aegean-kea,no,
1807,Βρόσκοπος,Vroskopos,Κέα,south-aegean-kea,no,
1808,Γιαλισκάρι,Gialiskari,Κέα,south-aegean-kea,yes,cyclades:kea
1809,Καλαμίτσι,Kalamitsi,Κέα,south-aegean-kea,no,
1810,Καληδονύχι,Kalidonychi,Κέα,south-aegean-kea,no,
1811,Καλησκιά,Kaliskia,Κέα,south-aegean-kea,no,
1812,Καλόγηρος,Kalogiros,Κέα,south-aegean-kea,no,
1813,Καμπί,Kampi,Κέα,south-aegean-kea,no,
1814,Καστριανή,Kastriani,Κέα,south-aegean-kea,no,
1815,Κούνδουρος,Koundouros,Κέα,south-aegean-kea,yes,cyclades:kea
1816,Λαδού,Ladou,Κέα,south-aegean-kea,no,
1817,Λιπαρό,Liparo,Κέα,south-aegean-kea,no,
1818,Λυγιά,Lygia,Κέα,south-aegean-kea,no,
1819,Μαβιά,Mavia,Κέα,south-aegean-kea,no,
1820,Μαυραμπέλι,Mavrampeli,Κέα,south-aegean-kea,no,
1821,Μεγάλες Πόλες,Megales Poles,Κέα,south-aegean-kea,no,
1822,Μικρές Πόλες,Mikres Poles,Κέα,south-aegean-kea,no,
1823,Ξύλα,Xyla,Κέα,south-aegean-kea,yes,cyclades:kea
1824,Ορκός,Orkos,Κέα,south-aegean-kea,no,
1825,Οτζιάς,Otzias,Κέα,south-aegean-kea,yes,cyclades:kea
1826,Πετρούσα,Petrousa,Κέα,south-aegean-kea,no,
1827,Ποίσσες,Pisses,Κέα,south-aegean-kea,yes,cyclades:kea
1828,Σιδερού,Siderou,Κέα,south-aegean-kea,no,
1829,Σπαθί,Spathi,Κέα,south-aegean-kea,yes,cyclades:kea
1830,Στέφα,Stefa,Κέα,south-aegean-kea,no,
1831,Συκαμιά,Sykamia,Κέα,south-aegean-kea,no,
1832,Σχίνος,Schinos,Κέα,south-aegean-kea,no,
1833,Τηλέγραφος,Tilegrafos,Κέα,south-aegean-kea,no,
1834,Φρέας,Freas,Κέα,south-aegean-kea,no,
1835,Χυλιαμόδου,Chyliamodou,Κέα,south-aegean-kea,no,
1836,Ψαθί,Psathi,Κέα,south-aegean-kea,no,
1837,Ψιλή Άμμος,Psili Ammos,Κέα,south-aegean-kea,no,
956,Αγία Αικατερίνη,Agia Aikaterini,Κέρκυρα,ionian-islands-corfu,no,
955,Άγιος Ιωάννης Περιστερών,Agios Ioannis Peristeron,Κέρκυρα,ionian-islands-corfu,no,
954,Άγιος Στέφανος,Agios Stefanos,Κέρκυρα,ionian-islands-corfu,no,
957,Αλμυρός,Almyros,Κέρκυρα,ionian-islands-corfu,no,
1017,Αντύψος,Antypsos,Κέρκυρα,ionian-islands-corfu,no,
958,Αποτρυπητή,Apotrypiti,Κέρκυρα,ionian-islands-corfu,no,
959,Αρίλλας,Arillas,Κέρκυρα,ionian-islands-corfu,no,
960,Αστρακερή,Astrakeri,Κέρκυρα,ionian-islands-corfu,no,
3013,Γουβιά,Gouvia,Κέρκυρα,ionian-islands-corfu,no,
961,Ηλιόδωρος,Iliodoros,Κέρκυρα,ionian-islands-corfu,no,
962,Κάβος,Kavos,Κέρκυρα,ionian-islands-corfu,no,
963,Καλυβιώτης,Kalyviotis,Κέρκυρα,ionian-islands-corfu,no,
964,Καμάρι,Kamari,Κέρκυρα,ionian-islands-corfu,no,
965,Κανάλι του Έρωτα,Kanali tou Erota,Κέρκυρα,ionian-islands-corfu,no,
966,Κανόνι,Kanoni,Κέρκυρα,ionian-islands-corfu,no,
967,Καρδάκι,Kardaki,Κέρκυρα,ionian-islands-corfu,no,
971,Κόλιας,Kolias,Κέρκυρα,ionian-islands-corfu,no,
968,Κοντογιαλός,Kontogialos,Κέρκυρα,ionian-islands-corfu,no,
970,Κρούζα,Krouza,Κέρκυρα,ionian-islands-corfu,no,
969,Κρουζερή,Krouzeri,Κέρκυρα,ionian-islands-corfu,no,
972,Μαΐστρος,Maistros,Κέρκυρα,ionian-islands-corfu,no,
973,Μανδράκι,Mandraki,Κέρκυρα,ionian-islands-corfu,no,
974,Μικρό Στελάρι,Mikro Stelari,Κέρκυρα,ionian-islands-corfu,no,
975,Μπουκάρη,Boukari,Κέρκυρα,ionian-islands-corfu,no,
976,Μώλος,Molos,Κέρκυρα,ionian-islands-corfu,no,
977,Νότος,Notos,Κέρκυρα,ionian-islands-corfu,no,
3014,Παλαιοκαστρίτσα,Palaiokastritsa,Κέρκυρα,ionian-islands-corfu,no,
978,Παραλία Άγιος Γεώργιος Πάγων,Paralia Agios Georgios Pagon,Κέρκυρα,ionian-islands-corfu,no,
979,Παραλία Άγιος Γόρδης,Paralia Agios Gordis,Κέρκυρα,ionian-islands-corfu,no,
980,Παραλία Άγιος Νικόλαος,Paralia Agios Nikolaos,Κέρκυρα,ionian-islands-corfu,no,
934,Παραλία Άγιος Πέτρος (Λευκίμμη),Paralia Agios Petros (Levkimmi),Κέρκυρα,ionian-islands-corfu,no,
981,Παραλία Άγιος Σπυρίδωνας,Paralia Agios Spyridonas,Κέρκυρα,ionian-islands-corfu,no,
1006,Παραλία Αγίου Γορδίου,Paralia Agiou Gordiou,Κέρκυρα,ionian-islands-corfu,no,
983,Παραλία Αγίου Σπυρίδωνα,Paralia Agiou Spyridona,Κέρκυρα,ionian-islands-corfu,no,
984,Παραλία Αμπελάκι,Paralia Ampelaki,Κέρκυρα,ionian-islands-corfu,no,
985,Παραλία Αρκουδίλα,Paralia Arkoudila,Κέρκυρα,ionian-islands-corfu,no,
986,Παραλία Αχαράβης,Paralia Acharavis,Κέρκυρα,ionian-islands-corfu,no,
987,Παραλία Γαρδένο,Paralia Gardeno,Κέρκυρα,ionian-islands-corfu,no,
988,Παραλία Γιαλισκάρι,Paralia Gialiskari,Κέρκυρα,ionian-islands-corfu,no,
989,Παραλία Γλυφάδας,Paralia Glyfadas,Κέρκυρα,ionian-islands-corfu,no,
1007,Παραλία Γυαλί,Paralia Gyali,Κέρκυρα,ionian-islands-corfu,no,
982,Παραλία Έρμονες,Paralia Ermones,Κέρκυρα,ionian-islands-corfu,no,
990,Παραλία Κάνουλας,Paralia Kanoulas,Κέρκυρα,ionian-islands-corfu,no,
991,Παραλία Κληματιά,Paralia Klimatia,Κέρκυρα,ionian-islands-corfu,no,
992,Παραλία Κοντοκαλίου,Paralia Kontokaliou,Κέρκυρα,ionian-islands-corfu,no,
994,Παραλία Λακκιές,Paralia Lakkies,Κέρκυρα,ionian-islands-corfu,no,
995,Παραλία Λιαπάδων,Paralia Liapadon,Κέρκυρα,ionian-islands-corfu,no,
993,Παραλία Λίμνη,Paralia Limni,Κέρκυρα,ionian-islands-corfu,no,
996,Παραλία Λογγάς,Paralia Longas,Κέρκυρα,ionian-islands-corfu,no,
997,Παραλία Μπαρμπάτι,Paralia Barmpati,Κέρκυρα,ionian-islands-corfu,no,
998,Παραλία Μπούκα,Paralia Bouka,Κέρκυρα,ionian-islands-corfu,no,
1008,Παραλία Μυρτιώτισσας,Paralia Myrtiotissas,Κέρκυρα,ionian-islands-corfu,no,
999,Παραλία ΝΑΟΚ,Paralia NAOK,Κέρκυρα,ionian-islands-corfu,no,
1000,Παραλία Παρακλάδι,Paralia Parakladi,Κέρκυρα,ionian-islands-corfu,no,
1001,Παραλία Ρόδας,Paralia Rodas,Κέρκυρα,ionian-islands-corfu,no,
1009,Παραλία Σιδάρι,Paralia Sidari,Κέρκυρα,ionian-islands-corfu,no,
1002,Παραλία Σκάλομα,Paralia Skaloma,Κέρκυρα,ionian-islands-corfu,no,
1003,Παραλία Στέλάρι,Paralia Stelari,Κέρκυρα,ionian-islands-corfu,no,
1004,Παραλία Σύκι,Paralia Syki,Κέρκυρα,ionian-islands-corfu,no,
1010,Παραλία Χαλικούνα,Paralia Chalikouna,Κέρκυρα,ionian-islands-corfu,no,
1005,Παραλία Χωμοί,Paralia Chomi,Κέρκυρα,ionian-islands-corfu,no,
1011,Πετριτή,Petriti,Κέρκυρα,ionian-islands-corfu,no,
1013,Πόρτο Τιμόνι,Porto Timoni,Κέρκυρα,ionian-islands-corfu,no,
1012,Πρασούδι,Prasoudi,Κέρκυρα,ionian-islands-corfu,no,
1014,Ροβινιά,Rovinia,Κέρκυρα,ionian-islands-corfu,no,
1015,Σωτηριώτισσα,Sotiriotissa,Κέρκυρα,ionian-islands-corfu,no,
1016,Τραμουντάνα,Tramountana,Κέρκυρα,ionian-islands-corfu,no,
927,Acquasanta Beach,Acquasanta Beach,Κέρκυρα,ionian-islands-corfu,no,
928,Agias Triades Beach,Agias Triades Beach,Κέρκυρα,ionian-islands-corfu,no,
929,Agni Beach,Agni Beach,Κέρκυρα,ionian-islands-corfu,no,
930,Alipa beach,Alipa beach,Κέρκυρα,ionian-islands-corfu,no,
931,Alonaki Bay,Alonaki Bay,Κέρκυρα,ionian-islands-corfu,no,
932,Benitses beach,Benitses beach,Κέρκυρα,ionian-islands-corfu,no,
933,Black Rocks Beach,Black Rocks Beach,Κέρκυρα,ionian-islands-corfu,no,
935,Dafnila Beach,Dafnila Beach,Κέρκυρα,ionian-islands-corfu,no,
936,Dassia Beach,Dassia Beach,Κέρκυρα,ionian-islands-corfu,no,
937,Galiskari Beach,Galiskari Beach,Κέρκυρα,ionian-islands-corfu,no,
938,Glyfa Beach,Glyfa Beach,Κέρκυρα,ionian-islands-corfu,no,
939,Imerolia Beach,Imerolia Beach,Κέρκυρα,ionian-islands-corfu,no,
940,Issos Beach,Issos Beach,Κέρκυρα,ionian-islands-corfu,no,
941,Kalamionas Beach,Kalamionas Beach,Κέρκυρα,ionian-islands-corfu,no,
942,Kaminaki Beach,Kaminaki Beach,Κέρκυρα,ionian-islands-corfu,no,
943,Kanoni Beach,Kanoni Beach,Κέρκυρα,ionian-islands-corfu,no,
944,Karavi Beach,Karavi Beach,Κέρκυρα,ionian-islands-corfu,no,
945,Kogevina Beach,Kogevina Beach,Κέρκυρα,ionian-islands-corfu,no,
946,Maltas beach,Maltas beach,Κέρκυρα,ionian-islands-corfu,no,
947,Marathias beach,Marathias beach,Κέρκυρα,ionian-islands-corfu,no,
948,Moraitika Beach,Moraitika Beach,Κέρκυρα,ionian-islands-corfu,no,
949,Nissaki Beach,Nissaki Beach,Κέρκυρα,ionian-islands-corfu,no,
950,Paramonas,Paramonas,Κέρκυρα,ionian-islands-corfu,no,
951,Robolla Beach,Robolla Beach,Κέρκυρα,ionian-islands-corfu,no,
952,Santa Barbara beach,Santa Barbara beach,Κέρκυρα,ionian-islands-corfu,no,
953,skalia beach,skalia beach,Κέρκυρα,ionian-islands-corfu,no,
1084,Αγία Ελένη,Agia Eleni,Κεφαλονιά,ionian-islands-kefalonia,no,
1086,Αγια Κυριακη,Agia Kyriaki,Κεφαλονιά,ionian-islands-kefalonia,no,
1073,Αγία Παρασκευή,Agia Paraskevi,Κεφαλονιά,ionian-islands-kefalonia,no,
1137,Αγιά Σοφία,Agia Sofia,Κεφαλονιά,ionian-islands-kefalonia,no,
1085,Αγία Σωτήρα,Agia Sotira,Κεφαλονιά,ionian-islands-kefalonia,no,
1080,Άγιος Θωμάς,Agios Thomas,Κεφαλονιά,ionian-islands-kefalonia,no,
1081,Άγιος Χέλης,Agios Chelis,Κεφαλονιά,ionian-islands-kefalonia,no,
1087,Αθέρας,Atheras,Κεφαλονιά,ionian-islands-kefalonia,no,
1062,Αμίδι,Amidi,Κεφαλονιά,ionian-islands-kefalonia,no,
1082,Άμμες,Ammes,Κεφαλονιά,ionian-islands-kefalonia,no,
1088,Αντίσαμος,Antisamos,Κεφαλονιά,ionian-islands-kefalonia,no,
1083,Άσπρος Βράχος,Aspros Vrachos,Κεφαλονιά,ionian-islands-kefalonia,no,
1089,Βάτσα,Vatsa,Κεφαλονιά,ionian-islands-kefalonia,no,
1090,Βουτη,Vouti,Κεφαλονιά,ionian-islands-kefalonia,no,
1091,Βραχινάρι,Vrachinari,Κεφαλονιά,ionian-islands-kefalonia,no,
1135,Γιαγάνα,Giagana,Κεφαλονιά,ionian-islands-kefalonia,no,
1092,Γραδάκια,Gradakia,Κεφαλονιά,ionian-islands-kefalonia,no,
1066,Δαφνούδι,Dafnoudi,Κεφαλονιά,ionian-islands-kefalonia,no,
1133,Ελιές,Elies,Κεφαλονιά,ionian-islands-kefalonia,no,
1093,Ελληνικά,Ellinika,Κεφαλονιά,ionian-islands-kefalonia,no,
1067,Έμπλυση,Emplysi,Κεφαλονιά,ionian-islands-kefalonia,no,
1094,Κακό Λαγκάδι,Kako Lagkadi,Κεφαλονιά,ionian-islands-kefalonia,no,
1095,Καλάμια,Kalamia,Κεφαλονιά,ionian-islands-kefalonia,no,
1096,Καμίνια,Kaminia,Κεφαλονιά,ionian-islands-kefalonia,no,
1097,Κανάλι,Kanali,Κεφαλονιά,ionian-islands-kefalonia,no,
1098,Καραβόμυλος,Karavomylos,Κεφαλονιά,ionian-islands-kefalonia,no,
1099,Κατελειός,Katelios,Κεφαλονιά,ionian-islands-kefalonia,no,
1069,Κιμηλιά,Kimilia,Κεφαλονιά,ionian-islands-kefalonia,no,
1100,Κορώνι,Koroni,Κεφαλονιά,ionian-islands-kefalonia,no,
1101,Κουμαριά,Koumaria,Κεφαλονιά,ionian-islands-kefalonia,no,
1102,Κουνόπετρα,Kounopetra,Κεφαλονιά,ionian-islands-kefalonia,no,
1104,Λαγκαδάκια,Lagkadakia,Κεφαλονιά,ionian-islands-kefalonia,no,
1105,Λεύκα,Levka,Κεφαλονιά,ionian-islands-kefalonia,no,
1134,Λιθοβάτης,Lithovatis,Κεφαλονιά,ionian-islands-kefalonia,no,
1103,Λίθος,Lithos,Κεφαλονιά,ionian-islands-kefalonia,no,
1077,Λιμανάκι Τραπεζακίου,Limanaki Trapezakiou,Κεφαλονιά,ionian-islands-kefalonia,no,
1106,Λιμένια,Limenia,Κεφαλονιά,ionian-islands-kefalonia,no,
1107,Λουρδάτα,Lourdata,Κεφαλονιά,ionian-islands-kefalonia,no,
1109,Λυγιά Πεσσάδας,Lygia Pessadas,Κεφαλονιά,ionian-islands-kefalonia,no,
1108,Λυγιά Φάρσων,Lygia Farson,Κεφαλονιά,ionian-islands-kefalonia,no,
1110,Μακρυς Γιαλος,Makrys Gialos,Κεφαλονιά,ionian-islands-kefalonia,no,
1070,Μεγάλη Άμμος,Megali Ammos,Κεφαλονιά,ionian-islands-kefalonia,no,
1111,Μέγας Λάκκος,Megas Lakkos,Κεφαλονιά,ionian-islands-kefalonia,no,
1112,Μούντα,Mounta,Κεφαλονιά,ionian-islands-kefalonia,no,
1072,Μούντα (γυμνιστών),Mounta (gymniston),Κεφαλονιά,ionian-islands-kefalonia,no,
1113,Μύρτος,Myrtos,Κεφαλονιά,ionian-islands-kefalonia,no,
1114,Νιψιάς,Nipsias,Κεφαλονιά,ionian-islands-kefalonia,no,
1063,Νότια Άβυθος Γυμνιστών,Notia Avythos Gymniston,Κεφαλονιά,ionian-islands-kefalonia,no,
1078,Ξι,Xi,Κεφαλονιά,ionian-islands-kefalonia,no,
1079,Ξυλοκάραβο,Xylokaravo,Κεφαλονιά,ionian-islands-kefalonia,no,
1115,Παλιοσταφίδα,Paliostafida,Κεφαλονιά,ionian-islands-kefalonia,no,
1123,Παραλία Άβυθος,Paralia Avythos,Κεφαλονιά,ionian-islands-kefalonia,no,
1116,Παραλία Αγία Βαρβάρα,Paralia Agia Varvara,Κεφαλονιά,ionian-islands-kefalonia,no,
1117,Παραλία Αγία Ιερουσαλήμ,Paralia Agia Ierousalim,Κεφαλονιά,ionian-islands-kefalonia,no,
1118,Παραλία Αλατιές,Paralia Alaties,Κεφαλονιά,ionian-islands-kefalonia,no,
1119,Παραλία Γιαλισκάρι,Paralia Gialiskari,Κεφαλονιά,ionian-islands-kefalonia,no,
1121,Παραλία Κόλπος Κορμοράνων,Paralia Kolpos Kormoranon,Κεφαλονιά,ionian-islands-kefalonia,no,
1122,Παραλία Παλιολινός,Paralia Paliolinos,Κεφαλονιά,ionian-islands-kefalonia,no,
1071,Παραλία Σκάλας,Paralia Skalas,Κεφαλονιά,ionian-islands-kefalonia,no,
1074,Πεσσάδα,Pessada,Κεφαλονιά,ionian-islands-kefalonia,no,
1124,Πετανι,Petani,Κεφαλονιά,ionian-islands-kefalonia,no,
1125,Πλατιά Άμμος,Platia Ammos,Κεφαλονιά,ionian-islands-kefalonia,no,
1138,Πλατύ Λιμάνι,Platy Limani,Κεφαλονιά,ionian-islands-kefalonia,no,
1126,Πλατύς Γιαλός,Platys Gialos,Κεφαλονιά,ionian-islands-kefalonia,no,
1127,Ράγια,Ragia,Κεφαλονιά,ionian-islands-kefalonia,no,
1075,Σίσσια,Sissia,Κεφαλονιά,ionian-islands-kefalonia,no,
1129,Σπαρτιάς,Spartias,Κεφαλονιά,ionian-islands-kefalonia,no,
1128,Σπίθι,Spithi,Κεφαλονιά,ionian-islands-kefalonia,no,
1130,Τραπεζάκι,Trapezaki,Κεφαλονιά,ionian-islands-kefalonia,no,
1076,Τραπεζάκι (γυμνιστών),Trapezaki (gymniston),Κεφαλονιά,ionian-islands-kefalonia,no,
1068,Φτέρη,Fteri,Κεφαλονιά,ionian-islands-kefalonia,no,
1131,Φωκι,Foki,Κεφαλονιά,ionian-islands-kefalonia,no,
1136,Χοργοτά,Chorgota,Κεφαλονιά,ionian-islands-kefalonia,no,
1132,Ψαμούσα,Psamousa,Κεφαλονιά,ionian-islands-kefalonia,no,
1064,Central Square Beach,Central Square Beach,Κεφαλονιά,ionian-islands-kefalonia,no,
1065,Cronidis Beach,Cronidis Beach,Κεφαλονιά,ionian-islands-kefalonia,no,
1838,Αγιόκλημα,Agioklima,Κίμωλος,south-aegean-kimolos,no,
1839,Άγιος Μηνάς,Agios Minas,Κίμωλος,south-aegean-kimolos,no,
1840,Αθηνιά,Athinia,Κίμωλος,south-aegean-kimolos,no,
1842,Βρωμολίμνη,Vromolimni,Κίμωλος,south-aegean-kimolos,no,
1843,Γκιώνη,Gioni,Κίμωλος,south-aegean-kimolos,no,
1844,Ελληνικά,Ellinika,Κίμωλος,south-aegean-kimolos,yes,cyclades:kimolos
1846,Καλαμίτσι,Kalamitsi,Κίμωλος,south-aegean-kimolos,no,
1847,Κλήμα,Klima,Κίμωλος,south-aegean-kimolos,no,
1848,Λάκος,Lakos,Κίμωλος,south-aegean-kimolos,no,
1849,Μακροπούντα,Makropounta,Κίμωλος,south-aegean-kimolos,no,
1850,Μαυροσπηλιά,Mavrospilia,Κίμωλος,south-aegean-kimolos,yes,cyclades:kimolos
1852,Μοναστήρια,Monastiria,Κίμωλος,south-aegean-kimolos,no,
1853,Μπονάτσα,Bonatsa,Κίμωλος,south-aegean-kimolos,yes,cyclades:kimolos
1854,Παραλία Πήγαδος,Paralia Pigados,Κίμωλος,south-aegean-kimolos,no,
1855,Πράσα (Άγιος Γεώργιος),Prassa (Agios Georgios),Κίμωλος,south-aegean-kimolos,yes,cyclades:kimolos
1856,Σούφι,Soufi,Κίμωλος,south-aegean-kimolos,no,
1857,Ψάθη,Psathi,Κίμωλος,south-aegean-kimolos,no,
1521,Καλαμάκι,Kalamaki,Κορινθία,peloponnese-korinthia-mainland,no,
1522,Καλάμια,Kalamia,Κορινθία,peloponnese-korinthia-mainland,no,
1523,Καλογερολίμανο,Kalogerolimano,Κορινθία,peloponnese-korinthia-mainland,no,
1524,Κανταρέ,Kantare,Κορινθία,peloponnese-korinthia-mainland,no,
1525,Κοκκώσι,Kokkosi,Κορινθία,peloponnese-korinthia-mainland,no,
1526,Κρυφή,Kryfi,Κορινθία,peloponnese-korinthia-mainland,no,
1527,Λευκή,Levki,Κορινθία,peloponnese-korinthia-mainland,no,
3039,Λουτράκι Αγ. Θεόδωροι,Loutraki Ag. Theodori,Κορινθία,peloponnese-korinthia-mainland,no,
3040,Λουτράκι Λίμνη Βουλιαγμένης Ηραίου,Loutraki Limni Vouliagmenis Iraiou,Κορινθία,peloponnese-korinthia-mainland,no,
3041,Λουτράκι Νεράιδα,Loutraki Neraida,Κορινθία,peloponnese-korinthia-mainland,no,
3042,Λουτράκι Σχίνος,Loutraki Schinos,Κορινθία,peloponnese-korinthia-mainland,no,
1528,Λυχνάρι,Lychnari,Κορινθία,peloponnese-korinthia-mainland,no,
